,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33
34,220.9581909,706.6924438,329.5976563,0.80366081,635.5488892,198.0557404,276.3070679,263.9596558,467.3420105,3655.230469,103.6985397,331.4805298,513.555481,251.2041931,605.9356079,7.093524456,9.656010628,328.243866,367.564209,168.0795441,699.4271851,270.3146973,257.0904236,325.2597656,244.9589386,148.1706238,319.4122314,215.3273621,316.9968872,9.583807945,1261.442261,-166.8357544,63.13721466,-247.990799,302.1132202,-1058.899048,479.4276733,-1356.552002,-215.9024353,-1984.491821,627.9396973,967.2567139,693.8981323,716.0524902,738.0565796,730.9630737,353.3462219,353.3462219,1390.93457,1175.032104,846.788208,91.13793182,369.0258484,-132.3893738,151.4496002,-311.3481445,402.486084,-402.704071,232.8448334,173.8101654,333.4613647,-83.07383728,160.1938324,108.1707458,-55.13351822
35,795.2892456,189.2952881,400.9177246,85.86128998,179.2550659,277.5949707,185.0329132,63.55454636,860.5588379,3783.500977,108.0223923,360.2384338,545.510437,241.1016693,551.5342407,7.111927986,9.302143097,353.96698,356.6221313,179.5728607,741.7271118,298.2528992,248.8158569,335.2290649,236.9214935,156.5791931,308.9946594,211.617691,316.4438477,9.961009026,1243.334717,-25.90576744,-82.11662292,157.3161774,612.0673218,-908.0351563,705.112915,-1400.968018,-52.57752991,-1861.129395,460.1612854,804.4790039,1107.931519,563.3773804,472.0043945,464.8924561,94.64764404,94.64764404,1287.924683,1235.347168,881.380188,-155.6378784,254.9481354,140.842514,284.6052551,-525.5400391,369.9021606,-157.4103699,21.84469604,50.62380219,560.1787109,-60.90748215,257.816925,206.690094,46.19922638
36,576.3011475,245.6858673,617.6294556,147.2204132,75.48352814,17.51399612,11.12789631,472.2986145,658.6254883,3554.364746,100.2927017,298.6334229,509.11203,245.0339813,515.7738037,7.072687149,8.974362373,334.2348022,364.7097778,160.2242432,621.6981812,291.3276672,280.1225281,339.7368774,229.2236023,133.2052917,300.055542,209.5508881,287.4438171,9.520669937,1130.304321,-67.2627182,-33.02998734,19.49591637,489.542511,-857.7301025,578.5925903,-1295.589111,-71.25299835,-1768.996582,473.4073792,799.1818848,976.6657104,554.1478882,511.7814941,504.7088318,122.8429337,122.8429337,1213.377197,1142.124146,807.8894043,-231.8582306,-143.1516724,355.4339905,462.7555237,-418.3683472,186.5101166,64.10634613,139.5898743,-123.0186539,271.4468079,113.5454407,37.66178513,-12.96570683,-171.8890991
37,635.3289795,204.9888458,529.3291016,252.3705139,439.7678223,422.9717102,488.0760498,176.0259705,756.2255859,2590.576172,109.4842529,315.7807312,481.1080017,251.6316071,590.3703003,7.066124439,9.838842392,335.365387,329.4336548,157.2967987,692.4707642,279.5280762,259.0680847,318.1968384,233.6723022,129.4467621,284.9840088,224.3285217,316.5422058,9.428274155,1160.619141,-182.2205963,72.73635101,245.9261017,207.1822662,-455.4614258,385.606781,-825.2514648,-111.3179474,-1295.934448,470.6829529,710.0422974,575.1711426,458.4107361,338.7233582,331.6572571,102.4944229,102.4944229,770.321167,659.0031738,323.6377869,89.37950897,-89.22882843,-115.4488678,109.5023346,-228.3099976,317.6895142,-394.9769287,44.79089737,208.694519,461.5860291,-32.70549393,209.5212555,155.3234863,-14.80725479
38,933.1187134,624.6817627,556.743103,134.9752655,275.4891663,340.0853577,400.3362427,760.8571777,988.2618408,72.42112732,88.95230865,258.343689,422.2102356,186.0985565,419.3859253,5.470271587,6.725860596,270.926239,259.4906616,123.941391,533.1208496,221.7816772,202.4244232,269.8059387,186.9523315,115.1955185,221.8921814,181.2468719,247.2251129,8.084701538,857.6950684,-155.1221924,66.1698761,789.7235107,-11.726964,295.6347351,235.7450562,-21.8639164,-104.7115707,-195.8968811,174.0329742,240.1851196,-371.745575,54.08655548,-191.2664032,-196.7366638,312.3408813,312.3408813,246.2103424,141.4987793,-129.4274597,-308.7580872,-158.5975189,-46.74053955,125.1780319,-111.8036575,-196.954422,-268.5222168,6.966937065,144.6278839,201.6569366,418.8466187,-144.2979736,-188.0872192,-325.5448608
39,689.9232178,216.0375977,559.4437256,348.8573608,588.8358765,274.5517578,104.9706726,808.3531494,136.9629974,2352.598877,98.19691467,309.8025818,451.0286865,235.5763855,507.2784729,6.010882854,8.315459251,294.7705078,314.7645874,144.6610718,644.8043823,263.4630737,242.7152252,321.255127,235.0066986,124.3221054,261.536438,202.634201,246.9471283,8.275756836,1159.169556,-503.3855591,405.1886292,80.84872437,105.688942,-335.3084106,106.3545456,-614.2503662,-172.0867462,-1200.065308,585.8149414,780.0687256,364.1891479,544.4923096,623.0288086,617.0178833,108.0187988,108.0187988,571.9113159,399.8245544,105.0540466,89.74034882,-263.4967041,-155.7634735,119.809288,38.30653381,51.433815,-419.226532,169.609314,201.4458313,-24.34708214,210.1026154,-154.9076843,-203.8641052,-357.5419006
40,862.3032837,658.1859741,194.3694763,15.53571606,405.9570313,349.551178,348.8603516,704.9777832,149.7846069,3222.733887,106.6483307,354.2639465,540.4922485,246.6269073,583.7539063,6.444512367,9.609722137,359.5068054,358.4595032,179.7257233,727.8466797,330.265686,266.1201477,336.9692993,238.0201569,168.4693451,302.247467,219.9187775,326.2940674,10.46883297,1240.107178,-460.0271606,353.3788452,231.8873138,170.3887939,-679.6416016,557.2649536,-1085.874634,-134.2592468,-1729.362183,643.4875488,930.2815552,552.6213989,683.6546631,743.3883057,736.9437866,329.0929871,329.0929871,1201.197632,1066.938477,707.4315796,-346.8163147,517.9414673,-7.985933781,185.8328857,-377.5392151,30.72291946,-338.2516174,67.70540619,151.1364288,281.2289734,271.5245667,-52.81627274,-105.9486465,-272.7350464
41,736.7337036,651.6970215,190.5305176,130.9906769,30.87334442,527.2004395,253.9508972,40.75219727,968.859375,3375.346436,104.7708588,338.3378296,519.3965454,245.6699219,542.4204712,7.421764374,9.085075378,333.2464294,373.0939331,177.3302612,767.2929077,312.2324829,283.5415955,336.0282593,251.6993866,157.2172089,301.6768188,237.1018677,316.1575623,10.46015644,1282.753418,12.5705452,-117.3414078,151.792923,597.5113525,-940.7399292,754.1950073,-1358.33606,-101.8004379,-1802.805664,444.469635,782.2780151,779.8027344,536.6080933,438.6572571,431.2354736,325.8485107,325.8485107,1422.414673,1320.614258,987.3677979,-205.2263794,445.771698,135.8565674,237.871994,-576.8647461,371.6383972,-176.3759155,-145.5025787,98.15625,599.7628784,-69.96157837,284.8955078,227.6117096,47.79365158
42,248.0533752,327.4604797,435.930481,307.1864624,109.2187653,314.0950928,113.18116,108.9361725,721.1022949,2785.836182,81.1553421,279.9580383,404.5800476,232.5579529,450.9590454,6.149049282,8.208194733,276.8158569,314.2037964,142.628067,595.5906982,245.2463226,224.6556549,279.4880371,204.58078,117.8561172,245.8148041,176.367569,263.3508606,8.419855118,912.4144897,67.82520294,-148.980545,-101.3332901,417.211853,-782.6126099,401.3212891,-1063.088379,-124.104332,-1439.162109,376.0737305,653.8850708,684.3693237,421.3271179,346.441803,340.2927551,163.7302399,163.7302399,1003.621582,879.5172729,602.701355,109.9477234,-147.5262451,106.3300705,219.746048,-258.6932068,368.6409607,-138.9162445,-29.69747925,59.74197388,325.8122559,-122.8261337,186.6963348,144.0859222,10.32876301
43,1015.806519,708.8338623,87.87174988,371.5539551,396.510437,387.2336121,264.6223755,646.7911377,681.1257935,1621.757813,97.48204041,280.7086792,463.9045715,264.4223328,484.5144348,6.890257359,8.033250809,302.9059448,300.7518311,172.8637543,709.0462646,247.852417,217.5974579,275.9042664,223.7804108,138.8993225,305.2841492,170.1181183,272.1547241,8.79599762,1230.197021,-339.5311584,242.049118,473.155365,203.1199951,-204.0563202,396.5030212,-528.4151611,-139.5457458,-965.9910889,437.5759583,625.2731934,21.69750214,360.8508911,313.9124146,307.0221558,354.4169312,354.4169312,722.4981079,582.9523926,280.0464172,-227.9360657,249.620575,-119.8407745,77.45085907,-223.6392517,-4.296807289,-367.6931763,28.8172493,198.4534149,243.9619598,309.5809631,-81.70889282,-122.809433,-251.8270111
44,128.5677795,268.9122314,535.5997314,390.2103271,125.4255676,41.27000046,544.0828247,32.49855423,67.98326874,3675.020508,77.17489624,336.7721252,459.4959412,246.8144226,476.3070374,5.400348186,7.617794037,269.9193115,279.798584,141.9047546,667.5180054,242.8904572,229.5904083,292.3361816,183.225235,137.9408112,240.7542114,188.1888733,310.2955017,8.426345825,1007.199585,-247.6839752,170.509079,-192.6140137,73.49781036,-954.619873,425.2337646,-1267.199097,-146.9167633,-1855.304077,588.1049805,909.1240845,902.1660767,662.3096924,774.107605,768.7072754,134.4561157,134.4561157,1163.460449,1016.543762,746.6244507,126.9964066,-258.2920227,240.5068054,357.6146545,-283.32901,410.3254089,-2.38364625,123.0419235,-65.27848053,434.3554382,-169.5711975,255.72612,210.2596893,67.53725433
45,748.4387207,643.9169922,641.2939453,484.4292603,314.5308533,247.6839294,229.2559967,687.7979736,1063.982544,1194.44751,98.61650085,308.1155396,505.4683228,241.154129,563.7134399,7.249653816,8.685131073,323.1128845,338.3103333,148.043808,642.9833984,287.3271179,273.1098022,355.0458069,240.7159576,131.3200836,294.5794983,208.7558136,282.9766235,10.07645988,986.4174805,-52.26325607,-46.35324478,479.4671326,216.7083588,-108.2204666,279.5720825,-448.8218994,-164.8668976,-756.8018799,307.980011,472.925354,-45.35626984,231.7712402,-23.96221352,-31.21186829,321.9584961,321.9584961,589.8756104,425.008667,101.8957977,-106.9426498,-482.7398071,74.14717865,279.1207581,-131.5282593,24.58560753,-213.1799469,101.3509064,75.92503357,205.2483978,269.993866,-72.81507874,-123.2504807,-281.5708923
46,921.2369385,516.7539673,130.4362183,455.0571594,147.8782806,545.6660156,206.0148621,239.7694855,229.2957458,2313.618896,88.75093079,276.548584,458.5734253,204.3593445,465.8980713,6.162090302,8.005520821,278.2946167,278.6728516,138.332489,617.6283569,234.5732269,231.9606476,289.201416,204.7056427,116.3325958,278.5220642,170.8728485,264.0536194,7.614870071,1086.664429,-390.8015747,302.0506287,194.7086334,335.7267456,-452.3883362,370.5483704,-755.821106,-155.1406708,-1266.429443,510.6083374,721.1292114,318.4454956,516.7698364,561.4801025,555.3179932,258.3769836,258.3769836,827.1939697,672.0532837,393.758667,20.75981712,32.13497543,-44.3864212,106.5774307,-232.2158813,252.975708,-278.9596558,-131.0813751,182.6239929,337.0359802,25.54637718,118.2199402,76.9370575,-52.65291214
47,219.9755402,443.8659058,481.0444946,482.0864563,144.4885406,428.411438,279.5211487,351.9594421,592.1409302,2011.899902,78.72571564,267.3056641,409.3382874,183.4940186,461.0210571,5.608343124,7.351771832,288.8345642,281.8569641,121.8180084,598.6627808,231.6054688,208.4216461,272.4637146,180.7844849,104.8414383,239.9479828,185.6134949,242.7814178,8.570279121,1056.346802,-162.8723297,84.14661407,-26.11310959,83.21633148,-472.7906189,179.3718262,-697.5961914,-184.5326996,-1116.389526,418.793396,611.3892212,275.5508118,427.8952026,385.6675415,380.0591736,221.9329529,221.9329529,712.0649414,527.5322266,238.6976776,181.7180481,-364.4681396,3.228640318,136.3621826,-57.55381775,239.2718658,-228.3768311,-83.88828278,136.1015167,181.9530182,0.676122189,60.63983917,15.79561806,-124.9736557
48,571.4175415,552.1742554,489.2659302,67.75541687,662.5397339,366.004425,433.872345,549.4855957,647.5947266,927.394043,76.19101715,268.3789063,431.5700378,209.5866547,418.8870544,5.309885502,6.734674454,254.9958649,266.553833,128.6030731,560.1324463,222.7637634,209.205368,269.1885071,180.5834961,117.3880157,229.2562256,168.1212006,256.352356,7.692412853,980.0091553,-255.5917511,179.4007416,382.5320435,-66.70628357,-24.43896866,138.5921173,-278.1052551,-177.9037476,-610.3745117,332.2692261,454.5280762,-145.200943,244.9414215,158.3235779,153.0136871,276.0871277,276.0871277,400.2386475,222.3348999,-32.66096497,25.0606308,3.1110816,-306.6007996,-20.7857151,-9.989046097,35.04967499,-529.364563,133.1751709,289.9742126,186.5825653,194.206543,-42.19696426,-82.81504059,-210.318161
49,982.9526367,10.67047691,231.8851013,396.0133667,184.712616,116.1693268,532.3950195,433.5267639,425.530304,3573.486816,105.0383224,335.4139709,541.5131226,272.8062134,595.071167,6.742628098,9.501680374,349.31427,326.7543335,179.3363037,732.4776611,310.4480591,281.6624756,355.832489,251.7573242,163.2492065,321.9411316,248.0495148,336.4301147,9.823922157,1154.178467,-311.3535156,206.3152008,433.5143127,238.0848083,-585.7056885,683.8060303,-1132.689331,5.470523357,-1678.995483,546.3061523,850.6467896,1034.02063,577.8405762,529.0756226,522.3329468,5.335238457,5.335238457,1035.189331,1040.659912,691.3455811,-387.0489807,104.5792236,250.8204346,396.2406311,-504.469696,117.4207077,-59.62761688,125.0850067,-40.40815353,518.7224731,204.5204163,105.4408188,45.51205444,-142.6087036
50,127.5906601,60.1625824,5.554806232,335.1896667,367.9542542,539.7810059,286.5289001,717.2816772,103.3211823,3992.123779,105.5737381,328.8067627,555.3912964,244.6128235,556.975769,6.729888439,8.715841293,339.3439331,365.8962402,163.4104309,705.7648926,254.0596313,275.815094,330.3436584,248.1626282,144.0505981,265.8871765,211.9954224,294.2493286,9.864922523,1119.838501,-313.5549316,207.9811859,-221.2756042,35.3113327,-888.0400391,337.9576721,-1303.651489,-139.7797699,-1948.502319,644.850769,972.0039063,1061.752686,727.3910522,815.2660522,808.5361938,30.0812912,30.0812912,1113.199463,973.4196777,634.0757446,-49.32402039,365.0204468,-141.5644073,94.04748535,-174.5472412,125.2232132,-395.6240234,-27.66976166,236.2961578,73.67760468,140.6639557,-79.90942383,-131.1275177,-291.9048462
51,227.6339874,314.3885498,214.9683685,403.1586304,277.1120605,284.3136597,48.17381287,184.4338989,472.6852722,3306.811035,82.20937347,330.5081177,436.8947144,219.8592529,518.6223145,6.323462963,7.669775009,289.8581848,277.383606,152.8026276,690.0640869,253.1168518,209.1360474,252.9944,202.9095306,113.9725723,281.4647522,176.1759796,287.6052856,8.587071419,935.5213013,-19.07660866,-63.13276291,-218.0767517,426.6341248,-931.9562378,383.3713379,-1214.573486,-154.2774658,-1698.900879,484.3273621,786.4464722,812.876709,566.5872192,532.2922974,525.968811,157.1942749,157.1942749,1119.595459,965.3179932,675.4598389,172.3175659,71.93709564,9.612565994,144.2090149,-230.5687256,402.8862915,-243.5042877,33.60777664,108.7853928,271.898407,-121.421524,160.9557495,118.3916245,-15.22023201
52,755.6182861,54.52120209,432.2007446,389.4945068,43.013237,422.2708435,437.8425293,319.4549255,71.31290436,3977.841553,109.2264099,379.6914978,485.6786499,267.2582092,585.77771,7.112156868,9.37994957,370.236908,366.3939819,160.9573517,779.8029175,309.576416,278.0879822,319.4136658,251.1371307,161.5365906,293.1838989,226.0205231,316.7908936,10.0401144,1216.267578,-437.9123535,328.6859436,89.73532867,227.9705811,-810.9050293,520.9488525,-1230.731812,-65.85186005,-1908.45874,677.7268677,998.6899414,1060.65271,731.4317627,823.3809204,816.2687378,27.26060104,27.26060104,1105.793945,1039.942017,669.7051392,-96.59051514,-41.89231873,176.7047729,265.0892334,-359.9914856,263.401001,-132.8716431,-89.85839844,54.32444763,414.6759949,29.78292465,138.9815216,84.37495422,-87.03900909
53,808.203064,305.4407654,571.5704346,410.538269,110.2219696,202.117691,290.9520264,335.6054688,930.6568604,2114.071777,89.87443542,317.0528259,502.0679626,244.8334351,550.9075928,6.666633129,7.537068844,311.7389832,348.9069824,162.7983246,638.4794922,267.3165588,246.7368317,277.1454163,202.2291718,139.4783173,287.5279541,201.5838928,284.7434387,8.259752274,983.4931641,-40.22799301,-49.64644623,442.6336975,325.3413696,-330.8285217,456.4094238,-747.7022705,-85.19419861,-1088.90625,341.2039185,563.6865234,453.2192688,318.8530579,109.1494141,102.4827805,152.7203827,152.7203827,751.1229858,665.928772,354.1897888,-129.9471436,-343.6292114,194.048584,284.8105774,-293.611084,163.6639404,-73.26796722,36.95399857,-7.66515398,414.064209,123.8640213,99.71228027,51.00960922,-101.8716202
54,886.8007202,680.6237793,189.1057434,250.0796051,67.98298645,522.4295044,217.9944153,766.8890381,418.6450806,1664.050537,91.38227844,310.026886,484.7133179,203.2661743,442.6618042,6.54660368,7.235209942,272.6122742,298.1750183,149.3482361,578.5980835,275.191864,257.5941772,284.822876,236.0222015,136.4372559,254.9670563,200.7965698,245.8928375,7.618734837,920.6920776,-285.8440247,194.4617615,424.0920105,176.8646851,-259.1712341,373.2363586,-603.6221313,-140.2624207,-992.911377,389.2892456,570.7705688,92.74990082,367.504364,314.1318359,307.5852051,340.3118896,340.3118896,766.1384888,625.8760986,353.2637939,-311.5203857,139.4127502,66.22338867,160.9730225,-223.8881378,-87.63224792,-208.9684753,-140.9854889,123.8498383,158.8369141,342.5993042,-135.8435974,-184.3560486,-336.6401672
55,353.1202087,350.5708618,68.68354034,333.6324768,669.3989258,49.97615051,162.7861786,152.3253174,563.7532959,2282.780273,77.08190918,250.1044922,386.5255432,196.3456726,452.7199707,5.402173519,6.651834965,250.3618317,258.7992554,136.7791595,545.4868164,212.4154663,194.3947754,242.0024414,177.490921,111.7689056,220.608017,164.7219238,228.8523712,7.306598663,861.2069702,-51.17954254,-25.90236855,1.183162332,300.7575073,-573.1231689,324.2018433,-828.68927,-130.9594269,-1206.812012,378.1227417,599.7011719,468.9603882,403.3554993,328.7582397,323.3560791,175.2854309,175.2854309,812.8794556,681.9199829,431.558197,100.1504745,143.1708221,-163.7091064,93.14674377,-187.4226837,287.5731506,-376.1245728,293.2743225,148.8556976,286.0527649,-66.96512604,140.5229034,100.7260895,-24.1990242
56,1012.210083,395.9622192,36.7986145,482.2651062,417.0362549,74.01130676,262.22995,468.5913391,1036.225342,1815.342651,94.32525635,301.8516235,548.2261353,203.4882965,457.2373962,5.915402412,7.280502796,328.3708496,333.3929138,153.7331238,680.9175415,261.3374939,231.2563629,289.4756165,207.3505249,128.0664063,262.4135132,214.4187622,279.9328613,8.960697174,1002.721619,-34.25688171,-60.06837463,623.0662231,354.8869934,-227.1627808,548.3773804,-722.3878174,-53.00114441,-967.0249634,244.637146,448.568634,390.7884521,245.0803223,32.48007965,26.56467819,197.9811096,197.9811096,779.4701538,726.4689941,398.098175,-388.1704712,161.8538208,50.45084381,240.5710602,-394.6442261,6.473779678,-210.8866425,206.1496124,48.90456009,409.7664185,255.9397278,38.78192902,-13.02164364,-175.6368256
